x,y,h
404843.86,5015606.55,17.45305
404998,5015500.97,15.6095
404998.99,5015539.95,19.58439
404961.25,5015513.39,12.76922
404986.56,5015532.45,16.44803
404997.97,5015545.35,19.48807
404988.01,5015544.28,20.60572
404953.48,5015526.02,15.71838
404929.89,5015511.67,16.71305
404996.43,5015577.04,19.8843
404988,5015583.35,22.62653
404980.44,5015577.97,19.11336
404933.79,5015543.82,16.57188
404924.67,5015540.08,14.33341
404869.29,5015502.32,16.95155
404919.3,5015542.01,16.82652
404901.32,5015532.58,15.93296
404934.08,5015557.21,11.93412
404971.91,5015588.21,21.75589
404965.76,5015587.45,23.28921
404986.99,5015604.86,18.92051
404981.03,5015600,24.46023
404912.32,5015551.4,14.93168
404962.08,5015588.49,22.26176
404889.05,5015538.08,14.30155
404949.15,5015586.13,20.30761
404974.05,5015603.1,24.68964
404977.48,5015612.67,18.31551
404890.9,5015546.97,11.87012
404948.27,5015592.3,21.85617
404937.07,5015587.1,17.11335
404978.25,5015622.3,16.63969
404942,5015593.03,19.16565
404960.13,5015609.37,15.75541
404948.32,5015601.18,18.74156
404856.13,5015531.38,16.60312
404866.46,5015542.04,11.4834
404962.51,5015617.08,21.07294
404974.34,5015628.09,18.10764
404937.36,5015600.3,18.57308
404878.17,5015554.9,14.92982
404890.4,5015564.53,14.7373
404976.46,5015631.18,18.29555
404931.47,5015599.94,14.01507
404862.41,5015550.62,12.42595
404962.22,5015634.59,18.90923
404871.21,5015562.43,17.53319
404969.79,5015640.14,17.6608
404953.22,5015629.93,15.81037
404888.79,5015580.29,17.47127
404931.85,5015615.56,15.83542
404860.24,5015558.13,19.26696
404971.19,5015650.96,15.66628
404878.83,5015576.79,19.06608
404882.57,5015583.54,17.97137
404948.7,5015638.51,20.82944
404958.83,5015645.78,19.32237
404859.64,5015571.54,21.41926
404921.21,5015620.95,15.4647
404874.11,5015581.51,13.43526
404949.17,5015644.42,20.1378
404955.58,5015653.49,14.77472
404938.45,5015638.21,19.0474
404871.63,5015594.94,16.82839
404941.44,5015650.72,18.48806
404866.49,5015592.39,20.16687
404945.7,5015667.78,18.13376
404858.81,5015602.97,17.58597
404931.69,5015668.66,19.96545
404917.87,5015662.35,18.74309
404926.2,5015674.18,12.30102
404906.53,5015666.23,17.97746
404917.34,5015678.13,14.91563
404909.18,5015681.9,15.6339
404895.48,5015675.27,15.03118
404888.15,5015685.64,15.57902
404500.29,5015735.7,4.339676
404583.56,5015735.84,2.973953
404575.89,5015736.09,2.464686
404569.47,5015738.09,2.239078
404559.48,5015745.99,2.194322
404568.24,5015755.48,18.8077
404539.85,5015759.63,2.72514
404578.44,5015789.81,0.4368896
404544.4,5015782.88,16.17766
404535.55,5015785.24,21.25292
404511.24,5015798.79,13.92252
404526.93,5015812.79,1.92417
404511.86,5015862.7,0.334389
404511.75,5015855.35,0.6873657
404515.51,5015855.99,0.6322595
404500.34,5015842.86,2.457657
404517.54,5015850.73,0.709823
404505.79,5015836.37,0.6627685
404514.14,5015837.05,0.3529785
404518.37,5015833.65,0.4817749
404528.57,5015839.87,11.37266
404510.34,5015827.14,1.115095
404511.85,5015821.48,0.7370191
404592.54,5015829.97,10.12386
404584.5,5015832.25,17.50384
404567.26,5015825.89,19.70634
404595.33,5015851.92,9.859646
404534.58,5015813.29,0.2881708
404589.26,5015855.4,13.01388
404525.95,5015878.31,11.94751
404500.25,5015895.38,1.163232
404527.46,5015925.81,8.775695
404504.37,5015910.46,1.110049
404590.54,5015867.96,10.36366
404586.58,5015865.2,12.14936
404577.16,5015869.56,9.663714
404590.02,5015879.99,11.43081
404579.76,5015876.23,8.312346
404584.62,5015880.63,6.25867
404568.23,5015874.06,8.283698
404590.51,5015891.67,12.61873
404582.53,5015888.24,8.790223
404569.09,5015879.77,5.847271
404536.74,5015864.44,3.809962
404589.19,5015902.49,6.592703
404578.65,5015895.68,7.934887
404564.14,5015889.35,10.99354
404580.5,5015903.18,7.356467
404571.21,5015900.57,6.20463
404587.02,5015913.16,9.720065
404568.85,5015907.79,5.463144
404563.41,5015912.11,10.65822
404558.33,5015909.26,16.09962
404569.78,5015924.86,10.25595
404564.9,5015926.22,13.09411
404552.63,5015926.05,12.2945
404511.08,5015989.24,5.725698
404511.41,5015985.14,2.661611
404508.79,5015981.33,5.163411
404502.97,5015969.72,3.202334
404508.98,5015969.36,0.6053748
404500.31,5015961.06,2.596148
404513.54,5015962.64,0.6241651
404500.86,5015947.37,1.689327
404514.59,5015955.31,0.796311
404501.63,5015942.38,2.364753
404504.4,5015937.57,0.5340021
404530.12,5015947.71,14.99945
404510.37,5015929.12,1.787491
404521.84,5015936.83,3.016366
404590.01,5015935.09,11.61173
404570.48,5015931.49,14.87512
404565.9,5015932.99,12.84688
404556.6,5015930.05,11.25625
404570.17,5015938.98,13.5195
404555.28,5015939.66,5.402755
404562.89,5015944.5,12.16579
404590.36,5015962.24,10.24944
404516.96,5015998.97,3.65848
404502.85,5015999.67,5.075861
404591.27,5015740.5,19.1095
404586.54,5015750.99,20.57882
404592.22,5015756.66,14.41643
404577.08,5015746.38,19.37296
404569.59,5015749.96,17.28804
404583.5,5015762.24,16.00019
404574.6,5015759.17,16.5047
404556.19,5015752.54,17.30246
404596.24,5015789.58,19.47563
404563.22,5015765.77,21.42387
404547.24,5015761.43,22.23909
404593.87,5015799.71,18.10269
404557.37,5015772.41,16.81217
404588.64,5015796.02,18.15228
404582.48,5015801.76,19.97178
404541.03,5015773.33,15.60438
404588.36,5015811.14,22.09288
404585.27,5015806.95,22.12833
404532.64,5015773.31,14.15377
404560.93,5015799.15,17.263
404588.39,5015820.18,17.40384
404578.53,5015816.43,21.25943
404552.41,5015802.93,19.29637
404559.99,5015809.59,20.08558
404583.57,5015824.53,17.55971
404568.96,5015814.81,20.1371
404578.94,5015829.72,20.50984
404526.94,5015791.5,20.68045
404552.53,5015815.37,22.45244
404561.14,5015821.3,17.33011
404519.87,5015796.39,13.96732
404563.94,5015829.51,19.69713
404555.42,5015831.31,25.84416
404577.83,5015849.29,25.08091
404559.91,5015836.93,25.87047
404550.01,5015833.93,19.65465
404555.34,5015840.11,22.54862
404569.47,5015849.97,24.81115
404542.64,5015832.34,21.85379
404560.29,5015847.58,22.55799
404548.04,5015842.1,22.40966
404572.86,5015861.07,20.74386
404568.28,5015858.83,20.52391
404553.34,5015850.24,24.17113
404548.87,5015852.35,20.15323
404528.37,5015860.3,18.29992
404532.84,5015853.4,18.34717
404559.62,5015866.46,18.53258
404567.72,5015992.36,20.84299
404557.05,5015980.78,18.78576
404568.2,5015984.45,26.15778
404578.85,5015991.38,24.92212
404559.96,5015970.66,23.10019
404583.71,5015986.93,23.14193
404544.33,5015958.98,18.0901
404566.07,5015972.4,25.31231
404571.62,5015980.51,25.53837
404597.14,5015992.36,23.80054
404572.14,5015972.17,22.45241
404585.5,5015980.51,24.00495
404536.23,5015946.32,18.77982
404556.92,5015960.86,21.57011
404563.71,5015966.3,21.69315
404546.77,5015948.12,20.52732
404593.1,5015979.34,25.84215
404559.47,5015954.06,16.18561
404581.17,5015968.94,18.31297
404553.41,5015948.89,17.03287
404574.8,5015963.17,22.26613
404531.99,5015931.72,14.63057
404541.87,5015938.27,19.36639
404546.46,5015941.45,18.9568
404591.07,5015971.91,21.87024
404584.38,5015960.86,23.3509
404542.67,5015930.07,16.22827
404530.69,5015919.15,18.58937
404570,5015945.89,15.25823
404581.47,5015953.45,21.20222
404593.18,5015952.4,20.30869
404576.07,5015940.98,19.57816
404532.37,5015909.21,26.71082
404524.72,5015904.41,20.85607
404538.04,5015913.2,21.28322
404516.4,5015896.54,18.80364
404531.44,5015903.92,21.83372
404545.12,5015913.38,16.86176
404559.51,5015920.21,15.30085
404579.14,5015932.79,15.12488
404594.98,5015943.34,15.37543
404554.42,5015914.45,11.75212
404518.16,5015892.27,16.88841
404546.72,5015903.07,19.8091
404521.11,5015886.85,17.36478
404536.65,5015897.8,21.67168
404573.34,5015916.67,17.67795
404547.89,5015896.23,19.47495
404587.41,5015919.68,15.89219
404520.41,5015876.26,13.90234
404577.57,5015910.23,13.6315
404555.14,5015889.49,19.18543
404548.36,5015880.68,17.55384
404544.2,5015876.18,21.5725
404557.36,5015881.13,18.16161
404562.19,5015877.79,15.37651
404554.1,5015872.5,18.13082
404545.83,5015864.94,23.13943
404551.9,5015865.56,24.85361
404592.13,5015994.03,24.88381
404579.42,5015996.9,26.5018
404602.03,5015753.05,12.56257
404606.56,5015750.02,11.16
404619.79,5015745.63,13.50406
404626.89,5015746.73,5.619814
404618.32,5015734.28,13.25636
404644.18,5015757.01,10.92248
404635.24,5015747.98,9.337494
404641.62,5015745.21,10.02537
404623.09,5015795.98,11.32454
404611.17,5015782.22,12.03948
404600.06,5015769.11,3.542567
404615.89,5015780.1,7.802194
404622.55,5015784.95,6.174298
404624.03,5015776.47,10.06784
404641.15,5015793.37,4.067041
404631.28,5015787.22,5.958758
404635.07,5015789.99,5.193337
404639.87,5015783.26,7.373814
404648.93,5015789.87,4.862799
404630.04,5015773.91,4.320861
404646.47,5015782.34,3.450848
404655.77,5015786.24,4.156091
404633.62,5015770.23,9.953967
404639.65,5015767.48,8.646178
404658.58,5015780.48,5.222775
404654.8,5015775.32,9.731259
404644.74,5015768.54,5.335957
404656.9,5015769.13,4.277856
404650.03,5015763.28,4.082647
404717.69,5015731.87,11.89299
404722.47,5015736.88,15.0896
404711.78,5015732.07,8.627415
404708.9,5015742.22,8.179873
404687.02,5015736.41,9.382869
404698.42,5015750.02,9.090653
404676.82,5015737.78,17.04507
404667.49,5015732.22,9.464465
404692.38,5015752.15,11.85424
404696.37,5015756.79,9.637591
404682.01,5015755.27,14.51395
404675.46,5015762.37,2.744261
404678.66,5015769.62,3.794309
404667.19,5015763.77,3.512897
404671.4,5015777.34,9.668255
404664.54,5015776.82,5.006206
404668.22,5015793.84,20.66338
404661.38,5015790.56,6.440035
404636.95,5015796.57,7.180574
404634.44,5015803.18,10.01529
404598.08,5015858.73,11.1264
404597.7,5015847.55,8.134378
404598.16,5015834.19,6.223998
404603.33,5015832.73,9.091517
404618.03,5015819.84,7.254823
404598.88,5015806.67,10.4018
404614.23,5015817.18,5.932785
404629.51,5015818.87,11.2593
404617.34,5015810.26,6.273613
404634.79,5015820.83,16.04119
404613.15,5015805.5,11.63603
404624.07,5015811.3,7.985508
404613.91,5015799.5,6.392317
404630.41,5015811.06,10.66881
404621.77,5015804.01,10.06038
404719.01,5015801.23,12.82762
404709.88,5015798.76,20.03828
404702.81,5015801.05,19.40199
404722.47,5015815.04,10.81046
404703.94,5015824.92,13.24827
404663.22,5015795.83,10.8942
404690.95,5015822.69,21.58528
404704.48,5015832.88,11.4576
404687.32,5015840.1,15.07437
404673.14,5015858.01,2.900208
404679.2,5015859.92,3.958862
404673.32,5015849.76,13.18148
404683.83,5015851.7,5.659762
404690.59,5015856.71,3.200751
404676.74,5015844.15,6.49391
404688.12,5015845.64,10.01
404764.04,5015743.92,5.280283
404773.35,5015750.93,8.242786
404756.27,5015749.85,14.2196
404763.42,5015758.44,7.876563
404761.31,5015769.04,8.286345
404730.16,5015781.89,11.60572
404747.99,5015790.95,15.68678
404743.63,5015787.78,7.08676
404741.73,5015766.57,6.958235
404776.83,5015794.09,11.33686
404753.13,5015775.7,11.25265
404754.1,5015769.62,3.57282
404796.98,5015737.34,6.865496
404795.22,5015733.61,6.033013
404793.89,5015728.08,12.90779
404837.32,5015753.72,13.10388
404748.33,5015841.71,14.46974
404745.8,5015798.83,13.73785
404782.45,5015820.15,9.717909
404771.49,5015803.42,31.87268
404855.41,5015801.79,0.8908374
404844.31,5015819.89,2.082314
404804.19,5015796,15.18971
404811.42,5015846.55,17.71781
404821.73,5015853.69,12.91554
404825.87,5015849.03,1.123016
404660.13,5015883.58,4.440793
404661.41,5015894.79,14.02224
404638.41,5015883.39,20.82311
404603.03,5015862.44,13.57623
404648.88,5015910.59,7.281862
404660.15,5015920.82,6.885552
404621.03,5015902.12,5.90087
404637.34,5015914.42,4.897661
404655.99,5015926.96,4.999396
404638.29,5015921.74,13.5692
404716.54,5015876.11,8.325807
404698.13,5015862.5,12.55114
404693.01,5015864.45,17.59168
404716.86,5015880.96,5.247139
404703.32,5015875.33,9.195415
404690.76,5015869.6,11.40974
404683.2,5015868.52,13.25122
404698.25,5015881.09,8.988356
404687.46,5015879.88,11.73571
404673.04,5015872.58,13.30282
404691.55,5015886.3,6.556502
404678.14,5015878.04,11.21997
404689.11,5015891.89,1.151968
404701.59,5015902.07,8.413746
404677.09,5015884.61,10.61317
404663.52,5015877.85,5.099958
404691.27,5015899.77,6.790669
404678.11,5015893.01,5.320734
404670.73,5015886.64,15.07516
404694.55,5015907.69,9.618799
404684.01,5015899.7,10.49959
404683.22,5015904.68,11.20559
404668.17,5015895.99,16.07594
404684.34,5015911.71,7.646541
404676.87,5015921.89,6.151819
404671.84,5015920.21,4.423132
404655.33,5015935.24,6.762011
404650.86,5015933.08,6.6393
404645.46,5015931.51,5.705293
404637.24,5015930.56,7.733035
404651.25,5015942.36,7.526141
404644.62,5015940.26,13.70589
404647.67,5015949.21,9.928872
404635.44,5015943.83,12.11014
404639.31,5015946.32,15.88498
404641.68,5015951.42,8.653245
404636.22,5015954.91,5.93267
404649,5015964.85,7.658999
404652.58,5015969.82,16.97048
404633.14,5015957.79,9.056811
404639.22,5015963.59,8.18195
404642.7,5015974.41,9.203619
404636.39,5015970.33,7.858575
404632.64,5015975.8,11.28695
404686,5015928.47,7.529696
404679.88,5015931.59,8.780669
404666.58,5015927.99,7.346532
404683.67,5015941.24,12.3735
404685.11,5015949.57,5.191675
404662.99,5015933.33,11.29849
404676.81,5015949.73,7.696407
404683.32,5015953.78,12.60364
404664.77,5015943.88,7.648742
404677.14,5015955.17,13.23198
404700.13,5015970.14,23.13283
404670.02,5015953.93,9.858141
404671.43,5015964.51,9.369328
404685.1,5015975.68,13.38958
404666.68,5015981.3,9.694767
404775.54,5015860.23,14.56326
404769.73,5015862.31,9.136241
404792.63,5015890.69,12.55106
404756.33,5015864.15,12.64869
404772.11,5015879.8,10.48513
404751,5015866.79,8.495534
404734.16,5015874.26,14.58229
404785.45,5015912.7,11.25578
404786.39,5015920.5,9.845343
404743.66,5015894.29,14.42498
404735.37,5015894.86,21.92509
404807.6,5015875.2,18.2951
404808.53,5015885.47,15.45492
404812.6,5015920.96,1.263858
404794.11,5015933.84,5.894322
404774.6,5015928.5,9.127419
404779.91,5015938.24,5.667845
404751.09,5015983.15,12.09502
404751.4,5015978.37,5.961248
404758.21,5015982.15,4.563381
404766.19,5015986.64,7.505299
404759.8,5015959.41,11.54463
404763.87,5015953.77,8.97281
404755.39,5015947.68,13.3159
404769.19,5015949.17,12.56765
404773.49,5015952.35,10.64902
404783.83,5015951.11,8.83442
404780.75,5015946.98,2.797648
404911.99,5015728.47,14.46153
404888.13,5015730.05,10.97051
404899.95,5015744.96,2.522546
404893.9,5015739.02,11.88885
404858.99,5015789,14.62348
404861.71,5015780.45,7.858618
404867.92,5015775.84,2.502167
404878.71,5015764.48,15.18606
404883.42,5015970.92,1.100332
404634.8,5015998.86,11.98242
404623.52,5015996.81,21.22852
404598.21,5015997.66,14.2269
404681.49,5015993.56,10.88084
404761.86,5015992.88,4.401167
404754.24,5015996.24,12.08801
404740.99,5015999.77,15.37982
404720.11,5015745.33,17.90975
404703.4,5015739.54,15.17863
404685.59,5015731.35,17.62328
404697.97,5015740.45,18.33209
404714.63,5015752.4,23.61225
404718.83,5015754.49,21.65392
404722.01,5015761.61,25.55432
404711.69,5015761.89,24.71805
404721.3,5015769.77,26.05526
404671.91,5015734.31,14.8444
404685.61,5015744.09,18.69401
404675.8,5015745.96,17.78693
404716.1,5015775.1,23.09575
404708.3,5015773.32,24.92076
404718.86,5015783.16,21.3753
404722.87,5015784.53,20.01581
404655.64,5015735.76,15.55555
404670.12,5015746.16,13.33254
404698.74,5015774.17,21.92476
404691.17,5015769.71,13.8912
404704.86,5015787.37,19.75284
404699.63,5015781.71,24.94274
404713.07,5015790.58,24.7556
404639.54,5015737.55,20.44533
404684.21,5015769.97,18.42033
404652.94,5015747.25,14.03869
404659.26,5015752.52,16.40222
404624.45,5015736.49,16.54004
404682.37,5015783.23,21.71561
404699.65,5015796.61,26.41222
404693.45,5015793.33,25.98625
404725.95,5015821.81,18.35601
404714.35,5015813.59,17.84124
404693.11,5015799.65,26.73493
404612.01,5015739.72,18.88416
404677.96,5015791.54,21.96286
404701.67,5015810.51,21.18768
404705.3,5015814.57,17.94706
404616.49,5015750.13,13.89295
404600.15,5015738.55,16.17494
404690.42,5015804.26,24.26777
404715.2,5015826.75,20.43495
404687.23,5015809.38,24.03001
404601.59,5015747.64,16.79715
404724.86,5015836.84,22.68487
404680.9,5015808.69,24.74566
404690.29,5015815.9,19.72701
404654.89,5015793.19,16.93571
404715.66,5015840.97,22.56858
404673.02,5015810.36,24.10911
404698.1,5015832.84,18.91358
404654.92,5015804.09,18.30284
404676.77,5015816.91,27.26633
404720.93,5015850.98,16.2873
404661.69,5015808.92,20.66612
404711.68,5015846.83,20.84003
404724.75,5015856.11,21.56008
404681.34,5015825.43,24.78514
404674.13,5015822,26.91956
404668.84,5015821.01,26.98917
404699.15,5015842.5,18.06276
404718.61,5015860.67,23.58628
404685.76,5015836.56,15.36536
404676.21,5015833.65,23.35773
404694.24,5015849.35,19.30099
404603.4,5015783.9,20.37336
404648.74,5015822.71,24.15909
404661.25,5015831.51,26.76926
404610.92,5015795.87,14.65497
404652.77,5015826.28,23.09592
404664.06,5015833.61,26.00653
404639.82,5015816.57,20.12964
404668.47,5015839.2,24.16425
404663.14,5015841.45,26.87953
404602.54,5015799.06,15.44142
404655.35,5015836.84,20.0871
404637.86,5015824.91,21.7667
404657.11,5015843.27,27.17128
404663.9,5015849.86,24.04724
404643.98,5015838.59,23.84607
404632.38,5015828.09,21.19238
404606.4,5015811.98,13.22688
404660.09,5015853.6,25.52633
404640.8,5015842.36,19.97203
404650.98,5015852.98,26.10542
404633.24,5015838.92,21.31346
404637.24,5015845.01,20.07398
404596.77,5015814.79,13.68268
404600.6,5015822.76,13.06688
404626.19,5015843.72,22.95933
404647.47,5015858.22,24.46363
404620.12,5015839.53,20.63782
404636.55,5015852.95,21.81827
404609.75,5015853.48,17.87591
404615.77,5015851.54,13.18508
404621.46,5015851.83,22.22661
404610.79,5015844.46,18.40482
404781.46,5015734.28,22.24529
404732.17,5015787.62,15.03895
404735.84,5015775.97,19.22638
404754.83,5015785.09,22.61937
404731.77,5015758.75,25.96741
404737.77,5015759.04,24.10847
404762.42,5015778.79,24.13795
404770.44,5015782.66,27.62698
404729.57,5015746.78,23.05885
404737.43,5015754.29,20.7202
404766.93,5015776.14,23.04049
404780.35,5015785.76,29.2062
404787.16,5015786.53,24.12579
404780.38,5015776.99,28.80883
404784.78,5015780.25,29.85091
404732.2,5015741.43,19.76581
404778.91,5015772.77,28.87204
404742.21,5015741.74,26.27842
404734.97,5015736.2,22.45163
404784,5015775.26,24.20935
404770.12,5015761.9,15.01136
404789.86,5015774.46,27.96904
404750.52,5015743.7,24.74007
404777.87,5015765.21,22.99763
404745.4,5015735.28,25.00475
404787.19,5015767.15,22.38671
404788.44,5015754.66,25.40272
404756.58,5015731.58,25.89197
404774.45,5015745.24,19.62585
404770.58,5015737.11,23.41773
404771.49,5015729.09,25.46068
404850.08,5015735.96,15.87289
404845.87,5015734.79,17.97357
404854.49,5015743.36,23.76184
404826.62,5015727.9,13.04547
404837.14,5015736.68,19.09237
404843.7,5015746.67,24.1966
404854.22,5015756.1,28.10345
404847.03,5015751.08,31.09083
404824.96,5015736.9,17.30854
404829.29,5015744.55,25.35788
404850.7,5015760.1,27.67944
404842.98,5015757.28,26.79512
404812.89,5015733.59,20.80871
404847.32,5015769.86,15.57527
404850.26,5015776.79,16.23645
404837.61,5015766.82,16.93341
404814.41,5015748.72,30.17192
404816.46,5015754.74,31.00345
404823.64,5015761,23.75901
404805.13,5015747.58,26.89709
404829.42,5015770.66,19.79111
404841.95,5015780.56,17.46611
404822.23,5015766.7,18.82862
404802.35,5015788.97,26.02537
404795.81,5015781.77,28.59963
404808.78,5015787.78,24.68114
404808.72,5015782.44,29.42504
404816.88,5015787.28,24.09045
404805.31,5015777.02,26.71925
404814.17,5015779.99,27.19428
404799.66,5015764.19,25.09042
